Name,RegisterNumber,Department,UserType,InTime,OutTime,Semester,BookName,BookTakenDate,BookReturnDate,BookAuthor,BookID,BookShelf,BookCategory,BalanceBookAvailability
User0914,REG732858,ECE,Student,10:45,15:13,VIII,Pride and Prejudice,01-08-2024,02-08-2024,Jane Austen,BID1222,Shelf-17,Education,4
User0915,REG985335,MBA,Teacher,14:36,10:44,VI,The Lord of the Rings,29-03-2023,30-03-2023,J.R.R. Tolkien,BID7746,Shelf-4,Reference,1
User0916,REG725187,ECE,Teacher,15:55,16:39,VII,The Alchemist,11-10-2024,17-10-2024,Paulo Coelho,BID6409,Shelf-16,History,1
User0917,REG944985,EEE,Teacher,16:24,13:26,IV,Animal Farm,12-07-2024,16-07-2024,George Orwell,BID4647,Shelf-15,History,1
User0918,REG515821,MBA,Student,12:56,17:14,V,Moby-Dick,11-02-2023,28-02-2023,Herman Melville,BID9969,Shelf-10,Education,8
User0919,REG630725,IT,Student,11:17,17:56,II,Pride and Prejudice,08-02-2023,28-02-2023,Jane Austen,BID4471,Shelf-6,Science,6
User0920,REG920648,ECE,Student,14:59,16:26,VII,Alice's Adventures in Wonderland,21-04-2024,22-04-2024,Lewis Carroll,BID2615,Shelf-16,Comics,4
User0921,REG502177,CSE,Teacher,15:45,13:55,II,Great Expectations,26-05-2024,,Charles Dickens,BID2484,Shelf-1,Science,10
User0922,REG544478,AI&DS,Teacher,16:07,12:15,III,1984,30-07-2023,19-08-2023,George Orwell,BID1325,Shelf-8,Reference,3
User0923,REG393459,IT,Student,15:04,16:44,IV,Brave New World,25-05-2023,06-06-2023,Aldous Huxley,BID6987,Shelf-16,Reference,2
User0924,REG259415,CIVIL,Student,13:37,10:47,V,Brave New World,15-04-2024,30-04-2024,Aldous Huxley,BID5407,Shelf-4,Technology,1
User0925,REG656700,ECE,Teacher,09:57,13:56,VII,The Alchemist,25-09-2023,04-10-2023,Paulo Coelho,BID7603,Shelf-7,Fiction,1
User0926,REG590475,AI&DS,Student,14:50,13:15,VI,Moby-Dick,29-11-2023,06-12-2023,Herman Melville,BID8122,Shelf-14,Technology,2
User0927,REG271051,CIVIL,Teacher,15:23,12:40,I,Treasure Island,18-02-2023,,Robert Louis Stevenson,BID6142,Shelf-16,Technology,1
User0928,REG571380,IT,Teacher,08:50,09:41,III,To Kill a Mockingbird,23-06-2023,24-06-2023,Harper Lee,BID2591,Shelf-20,Comics,10
User0929,REG485267,IT,Teacher,14:31,14:11,III,1984,03-07-2024,23-07-2024,George Orwell,BID6686,Shelf-17,General,7
User0930,REG438799,AI&DS,Student,15:46,16:40,II,The Alchemist,04-10-2024,09-10-2024,Paulo Coelho,BID2519,Shelf-19,Comics,7
User0931,REG144973,EEE,Student,15:50,17:04,IV,The Hobbit,19-12-2023,04-01-2024,J.R.R. Tolkien,BID8618,Shelf-7,General,4
User0932,REG456647,CIVIL,Teacher,08:25,08:44,I,The Adventures of Tom Sawyer,27-01-2023,09-02-2023,Mark Twain,BID5293,Shelf-15,Fiction,9
User0933,REG817741,MBA,Teacher,08:46,10:35,III,Great Expectations,03-03-2024,22-03-2024,Charles Dickens,BID8343,Shelf-9,Fiction,3
User0934,REG958253,ECE,Student,13:33,12:22,III,Brave New World,24-07-2023,31-07-2023,Aldous Huxley,BID5606,Shelf-8,History,8
User0935,REG182882,CIVIL,Teacher,09:31,11:10,I,Brave New World,16-10-2023,24-10-2023,Aldous Huxley,BID2960,Shelf-4,Comics,7
User0936,REG746397,CIVIL,Teacher,14:00,17:13,VI,War and Peace,28-04-2024,09-05-2024,Leo Tolstoy,BID7380,Shelf-13,Reference,2
User0937,REG908603,MBA,Student,15:19,10:50,V,The Lord of the Rings,17-10-2024,,J.R.R. Tolkien,BID8154,Shelf-20,Reference,9
User0938,REG840785,MECH,Teacher,10:20,08:30,IV,Great Expectations,02-05-2023,21-05-2023,Charles Dickens,BID5038,Shelf-1,Science,8
User0939,REG481907,CIVIL,Student,13:39,11:34,III,Brave New World,19-12-2024,,Aldous Huxley,BID4783,Shelf-6,Reference,10
User0940,REG768718,AI&DS,Teacher,13:57,12:36,II,The Lord of the Rings,07-03-2023,11-03-2023,J.R.R. Tolkien,BID7814,Shelf-4,General,5
User0941,REG692379,AI&DS,Student,13:50,12:18,I,Alice's Adventures in Wonderland,11-12-2024,14-12-2024,Lewis Carroll,BID4523,Shelf-1,Technology,5
User0942,REG942286,IT,Student,15:50,10:27,IV,The Alchemist,28-10-2023,17-11-2023,Paulo Coelho,BID4786,Shelf-17,Technology,9
User0943,REG358652,CIVIL,Student,10:10,09:51,VIII,The Adventures of Tom Sawyer,21-09-2023,01-10-2023,Mark Twain,BID7800,Shelf-17,Education,6
User0944,REG768644,MECH,Student,16:25,17:42,V,The Hobbit,31-12-2023,06-01-2024,J.R.R. Tolkien,BID2013,Shelf-12,Reference,0
User0945,REG934138,EEE,Teacher,12:13,12:09,IV,Treasure Island,12-10-2023,01-11-2023,Robert Louis Stevenson,BID7179,Shelf-13,Comics,1
User0946,REG754552,IT,Teacher,11:26,08:20,V,The Catcher in the Rye,05-04-2024,09-04-2024,J.D. Salinger,BID8273,Shelf-6,Comics,7
User0947,REG404125,AI&DS,Teacher,09:06,09:48,VI,Great Expectations,02-02-2024,,Charles Dickens,BID2143,Shelf-12,Science,5
User0948,REG736401,ECE,Teacher,10:36,13:08,I,The Catcher in the Rye,10-02-2023,11-02-2023,J.D. Salinger,BID2248,Shelf-5,Reference,5
User0949,REG902224,CIVIL,Student,14:58,11:27,I,War and Peace,07-01-2023,11-01-2023,Leo Tolstoy,BID5319,Shelf-15,General,2
User0950,REG854280,EEE,Teacher,13:45,12:51,II,Treasure Island,13-12-2024,30-12-2024,Robert Louis Stevenson,BID5100,Shelf-10,Reference,0
User0951,REG523368,CSE,Teacher,17:01,11:20,VII,Alice's Adventures in Wonderland,16-04-2024,06-05-2024,Lewis Carroll,BID4914,Shelf-4,Science,8
User0952,REG681003,CIVIL,Student,16:02,15:57,I,War and Peace,20-09-2024,07-10-2024,Leo Tolstoy,BID9106,Shelf-7,History,7
User0953,REG571670,MBA,Teacher,08:49,16:18,V,Treasure Island,26-03-2023,27-03-2023,Robert Louis Stevenson,BID6935,Shelf-3,Science,6
User0954,REG237474,MBA,Student,17:51,17:32,IV,Moby-Dick,25-02-2023,09-03-2023,Herman Melville,BID8673,Shelf-16,History,2
User0955,REG439178,MECH,Teacher,15:05,13:21,VI,Alice's Adventures in Wonderland,29-01-2024,03-02-2024,Lewis Carroll,BID4429,Shelf-8,Education,1
User0956,REG878047,MBA,Teacher,15:42,09:35,VI,Animal Farm,19-07-2024,08-08-2024,George Orwell,BID9205,Shelf-18,Science,7
User0957,REG157496,MECH,Teacher,12:35,15:08,II,Moby-Dick,23-06-2023,05-07-2023,Herman Melville,BID8518,Shelf-16,Reference,2
User0958,REG204452,ECE,Student,17:52,10:06,II,1984,08-11-2023,18-11-2023,George Orwell,BID9876,Shelf-14,Reference,7
User0959,REG887270,EEE,Teacher,17:52,08:19,VII,War and Peace,25-08-2023,,Leo Tolstoy,BID4669,Shelf-6,General,7
User0960,REG778846,EEE,Student,08:28,09:01,III,The Adventures of Tom Sawyer,17-04-2023,23-04-2023,Mark Twain,BID6299,Shelf-1,Comics,9
User0961,REG280622,CSE,Teacher,11:27,08:57,VII,Pride and Prejudice,10-08-2023,27-08-2023,Jane Austen,BID5317,Shelf-20,Comics,8
User0962,REG489672,CIVIL,Teacher,17:52,12:14,VIII,1984,15-02-2023,20-02-2023,George Orwell,BID4905,Shelf-10,Comics,3
User0963,REG241393,AI&DS,Teacher,10:30,14:57,II,The Hobbit,14-10-2023,26-10-2023,J.R.R. Tolkien,BID5821,Shelf-16,Comics,7
User0964,REG556380,MBA,Teacher,10:26,12:30,VIII,Moby-Dick,23-03-2024,04-04-2024,Herman Melville,BID8474,Shelf-20,General,2
User0965,REG457030,AI&DS,Teacher,17:16,12:20,III,Alice's Adventures in Wonderland,26-05-2024,01-06-2024,Lewis Carroll,BID3617,Shelf-2,General,7
User0966,REG916400,IT,Teacher,12:44,17:20,II,The Lord of the Rings,05-10-2024,23-10-2024,J.R.R. Tolkien,BID6322,Shelf-11,Fiction,4
User0967,REG442120,MBA,Teacher,14:03,10:34,IV,To Kill a Mockingbird,05-08-2023,10-08-2023,Harper Lee,BID2871,Shelf-3,History,7
User0968,REG374190,EEE,Teacher,12:26,17:32,IV,To Kill a Mockingbird,19-01-2023,01-02-2023,Harper Lee,BID6075,Shelf-15,Comics,6
User0969,REG674456,MECH,Student,14:26,13:56,V,Treasure Island,16-03-2024,17-03-2024,Robert Louis Stevenson,BID6329,Shelf-20,Comics,4
User0970,REG359889,CIVIL,Student,14:46,14:18,II,The Alchemist,11-07-2024,19-07-2024,Paulo Coelho,BID4324,Shelf-14,Reference,7
User0971,REG246019,MBA,Teacher,10:22,10:32,VI,Moby-Dick,05-09-2023,,Herman Melville,BID4518,Shelf-12,Comics,6
User0972,REG397788,CIVIL,Teacher,13:10,09:04,VII,War and Peace,14-07-2024,31-07-2024,Leo Tolstoy,BID2848,Shelf-18,Education,0
User0973,REG868048,EEE,Teacher,15:00,08:55,VI,1984,02-11-2024,20-11-2024,George Orwell,BID5646,Shelf-10,Technology,4
User0974,REG922698,CIVIL,Student,11:35,11:02,II,Animal Farm,15-03-2023,28-03-2023,George Orwell,BID7923,Shelf-6,Comics,0
User0975,REG965021,EEE,Student,10:10,12:22,VII,The Hobbit,20-08-2023,02-09-2023,J.R.R. Tolkien,BID2810,Shelf-5,General,0
User0976,REG493340,MECH,Teacher,16:50,10:26,I,The Adventures of Tom Sawyer,09-04-2023,28-04-2023,Mark Twain,BID9619,Shelf-12,Reference,3
User0977,REG917165,CSE,Student,10:13,13:59,VIII,1984,10-10-2023,30-10-2023,George Orwell,BID5177,Shelf-2,Technology,10
User0978,REG491149,CSE,Teacher,15:10,15:33,II,The Alchemist,16-09-2023,30-09-2023,Paulo Coelho,BID7480,Shelf-19,General,5
User0979,REG903593,EEE,Student,13:47,17:49,VIII,The Lord of the Rings,22-04-2023,06-05-2023,J.R.R. Tolkien,BID7372,Shelf-4,Fiction,1
User0980,REG490239,MECH,Teacher,10:03,14:58,III,Moby-Dick,01-04-2023,17-04-2023,Herman Melville,BID5019,Shelf-9,Fiction,10
User0981,REG743975,ECE,Student,15:32,17:12,VIII,The Catcher in the Rye,21-10-2023,,J.D. Salinger,BID6070,Shelf-8,Technology,1
User0982,REG595843,CIVIL,Student,15:29,11:18,VI,The Lord of the Rings,04-09-2024,21-09-2024,J.R.R. Tolkien,BID7638,Shelf-6,Science,4
User0983,REG581359,ECE,Student,14:44,16:36,IV,Animal Farm,29-12-2024,11-01-2025,George Orwell,BID6435,Shelf-8,General,0
User0984,REG979726,CSE,Teacher,16:25,14:01,II,War and Peace,20-09-2024,29-09-2024,Leo Tolstoy,BID7224,Shelf-15,Fiction,2
User0985,REG158423,EEE,Student,10:46,10:13,VI,Animal Farm,27-10-2024,,George Orwell,BID2165,Shelf-17,Education,1
User0986,REG386943,MBA,Student,10:21,12:00,I,Pride and Prejudice,07-07-2024,19-07-2024,Jane Austen,BID6981,Shelf-1,Science,7
User0987,REG829172,CSE,Teacher,11:30,08:47,II,Pride and Prejudice,26-04-2024,06-05-2024,Jane Austen,BID9192,Shelf-5,General,6
User0988,REG362006,IT,Teacher,09:32,09:31,VII,1984,19-08-2023,07-09-2023,George Orwell,BID4327,Shelf-8,History,5
User0989,REG958675,MECH,Teacher,15:49,17:58,VI,Animal Farm,26-07-2023,27-07-2023,George Orwell,BID1695,Shelf-11,Reference,4
User0990,REG775102,CSE,Student,10:42,17:03,VI,War and Peace,10-05-2024,11-05-2024,Leo Tolstoy,BID5228,Shelf-8,Technology,3
User0991,REG133179,ECE,Student,14:50,09:34,V,The Hobbit,16-01-2023,,J.R.R. Tolkien,BID8635,Shelf-7,History,10
User0992,REG518655,ECE,Student,16:52,12:55,IV,Moby-Dick,28-12-2023,11-01-2024,Herman Melville,BID7756,Shelf-11,Education,7
User0993,REG148361,MECH,Student,16:08,15:01,IV,1984,27-02-2023,,George Orwell,BID5989,Shelf-2,History,4
User0994,REG946089,EEE,Teacher,17:40,10:45,VI,Brave New World,06-02-2023,,Aldous Huxley,BID7345,Shelf-5,Technology,6
User0995,REG259216,MECH,Teacher,15:40,15:58,II,To Kill a Mockingbird,19-04-2023,01-05-2023,Harper Lee,BID6028,Shelf-8,Science,8
User0996,REG661912,EEE,Teacher,17:20,17:44,VII,Great Expectations,31-05-2023,17-06-2023,Charles Dickens,BID7339,Shelf-7,Comics,1
User0997,REG446490,AI&DS,Teacher,16:46,17:38,V,War and Peace,25-05-2023,,Leo Tolstoy,BID3566,Shelf-15,Comics,6
User0998,REG181060,IT,Student,15:59,09:21,III,Treasure Island,28-02-2023,01-03-2023,Robert Louis Stevenson,BID3584,Shelf-4,History,8
User0999,REG776119,ECE,Teacher,12:01,11:50,VIII,Animal Farm,21-11-2024,24-11-2024,George Orwell,BID9493,Shelf-16,Education,5
User1000,REG376789,ECE,Teacher,11:47,16:57,V,1984,10-08-2023,17-08-2023,George Orwell,BID7790,Shelf-8,Comics,1
